date,region,product,utilisation,forecast_weekly,forecast_monthly
2026-01-22,West,Telehandler,0.23221725627564838,0.22635296548168962,0.24232590452405145
2026-01-22,West,Dump Truck,0.22174128668305212,0.21836819214418715,0.21654898433140815
2026-01-22,West,Concrete Mixer,0.2299415970545731,0.2411347512246417,0.20266693729657975
2026-01-23,North,Mini Excavator,0.228426112891953,0.22186621269188656,0.23934315845876417
2026-01-23,North,Skid Steer Loader,0.2137624261086725,0.2077884192855834,0.22771387577446664
2026-01-23,North,Telehandler,0.20524777074072692,0.18279288269664337,0.21363421755098377
2026-01-23,North,Dump Truck,0.18758709593097087,0.17037953517200083,0.17560552751481934
2026-01-23,North,Concrete Mixer,0.14287636189786648,0.1416719863496709,0.16000629026134466
2026-01-23,South,Mini Excavator,0.29442770624532827,0.2933177670528584,0.31932488504345463
2026-01-23,South,Skid Steer Loader,0.2770151382217463,0.30988442397746324,0.2929998097140233
2026-01-23,South,Telehandler,0.25907663416682364,0.3063035535561926,0.2809702836776747
2026-01-23,South,Dump Truck,0.27011528238174826,0.2693476946109047,0.2589504124584211
2026-01-23,South,Concrete Mixer,0.21162150294239782,0.23185626531804326,0.2493371792209378
2026-01-23,East,Mini Excavator,0.29322604404948677,0.3069838527219302,0.27127237458319403
2026-01-23,East,Skid Steer Loader,0.25361895785067495,0.26233408436158967,0.2531729351765076
2026-01-23,East,Telehandler,0.2188285230669663,0.2374622233082827,0.22186103742114224
2026-01-23,East,Dump Truck,0.1978799447404605,0.19395852567477864,0.21294017651259925
2026-01-23,East,Concrete Mixer,0.1992149651453683,0.20867294259023048,0.21016467853066556
2026-01-23,West,Mini Excavator,0.29719262845283834,0.2894777271962745,0.2831370801393945
2026-01-23,West,Skid Steer Loader,0.26666261412142317,0.23621253031467723,0.2592697820532758
2026-01-23,West,Telehandler,0.2580229609823457,0.22635296548168962,0.24232590452405145
2026-01-23,West,Dump Truck,0.23241853236701362,0.21836819214418715,0.21654898433140815
2026-01-23,West,Concrete Mixer,0.2003959882896073,0.2411347512246417,0.20266693729657975
2026-01-26,North,Mini Excavator,0.2526288941942163,0.25435381500593807,0.23934315845876417
2026-01-26,North,Skid Steer Loader,0.22353407057408958,0.23750362019855398,0.22771387577446664
2026-01-26,North,Telehandler,0.177279777571033,0.18246829625482378,0.21363421755098377
2026-01-26,North,Dump Truck,0.1807402217227891,0.14285018435490998,0.17560552751481934
2026-01-26,North,Concrete Mixer,0.16963655243405334,0.14134904704427279,0.16000629026134466
2026-01-26,South,Mini Excavator,0.2985273423447283,0.29226275110201505,0.31932488504345463
2026-01-26,South,Skid Steer Loader,0.3240176887423427,0.30198293296938206,0.2929998097140233
2026-01-26,South,Telehandler,0.24384437649632126,0.2722487642464054,0.2809702836776747
2026-01-26,South,Dump Truck,0.2617041600217564,0.2550378554058234,0.2589504124584211
2026-01-26,South,Concrete Mixer,0.24858887761664367,0.20507764698260075,0.2493371792209378
2026-01-26,East,Mini Excavator,0.26312069427425144,0.26900041254837825,0.27127237458319403
2026-01-26,East,Skid Steer Loader,0.2733488267159002,0.2493467647048057,0.2531729351765076
2026-01-26,East,Telehandler,0.22515770572487637,0.20074188408315546,0.22186103742114224
2026-01-26,East,Dump Truck,0.18843061430177413,0.20286728141015917,0.21294017651259925
2026-01-26,East,Concrete Mixer,0.19768208560822342,0.22370008370851258,0.21016467853066556
2026-01-26,West,Mini Excavator,0.306385803077206,0.25309512558245856,0.2831370801393945
2026-01-26,West,Skid Steer Loader,0.27009341278818233,0.260549676268053,0.2592697820532758
2026-01-26,West,Telehandler,0.24644090479999875,0.2695227478564723,0.24232590452405145
2026-01-26,West,Dump Truck,0.2344353996368499,0.2521327000490223,0.21654898433140815
2026-01-26,West,Concrete Mixer,0.20392088733570277,0.1885412216616859,0.20266693729657975
2026-01-27,North,Mini Excavator,0.26625469762322457,0.25435381500593807,0.23934315845876417
2026-01-27,North,Skid Steer Loader,0.2381529014758068,0.23750362019855398,0.22771387577446664
2026-01-27,North,Telehandler,0.2180985701656026,0.18246829625482378,0.21363421755098377
2026-01-27,North,Dump Truck,0.196812799628821,0.14285018435490998,0.17560552751481934
2026-01-27,North,Concrete Mixer,0.15803953312612937,0.14134904704427279,0.16000629026134466
2026-01-27,South,Mini Excavator,0.2970484574346748,0.29226275110201505,0.31932488504345463
2026-01-27,South,Skid Steer Loader,0.31114164176963444,0.30198293296938206,0.2929998097140233
2026-01-27,South,Telehandler,0.2759781012409905,0.2722487642464054,0.2809702836776747
2026-01-27,South,Dump Truck,0.2345093838398204,0.2550378554058234,0.2589504124584211
2026-01-27,South,Concrete Mixer,0.22398080165630477,0.20507764698260075,0.2493371792209378
2026-01-27,East,Mini Excavator,0.27568307925861857,0.26900041254837825,0.27127237458319403
2026-01-27,East,Skid Steer Loader,0.2401180453819232,0.2493467647048057,0.2531729351765076
2026-01-27,East,Telehandler,0.2341643698322622,0.20074188408315546,0.22186103742114224
2026-01-27,East,Dump Truck,0.21236423154730202,0.20286728141015917,0.21294017651259925
2026-01-27,East,Concrete Mixer,0.18673972684143267,0.22370008370851258,0.21016467853066556
2026-01-27,West,Mini Excavator,0.3120636936250161,0.25309512558245856,0.2831370801393945
2026-01-27,West,Skid Steer Loader,0.26741041059682374,0.260549676268053,0.2592697820532758
2026-01-27,West,Telehandler,0.23393513850613468,0.2695227478564723,0.24232590452405145
2026-01-27,West,Dump Truck,0.22154953422424373,0.2521327000490223,0.21654898433140815
2026-01-27,West,Concrete Mixer,0.21744914264326232,0.1885412216616859,0.20266693729657975
2026-01-28,North,Mini Excavator,0.2245044842824319,0.25435381500593807,0.23934315845876417
2026-01-28,North,Skid Steer Loader,0.22154023192096722,0.23750362019855398,0.22771387577446664
2026-01-28,North,Telehandler,0.18280956351172506,0.18246829625482378,0.21363421755098377
2026-01-28,North,Dump Truck,0.17076489608074355,0.14285018435490998,0.17560552751481934
2026-01-28,North,Concrete Mixer,0.17172115635652554,0.14134904704427279,0.16000629026134466
2026-01-28,South,Mini Excavator,0.3079062363471448,0.29226275110201505,0.31932488504345463
2026-01-28,South,Skid Steer Loader,0.3067912492056215,0.30198293296938206,0.2929998097140233
2026-01-28,South,Telehandler,0.2550250500160027,0.2722487642464054,0.2809702836776747
2026-01-28,South,Dump Truck,0.24530492503804957,0.2550378554058234,0.2589504124584211
2026-01-28,South,Concrete Mixer,0.24494746510612422,0.20507764698260075,0.2493371792209378
2026-01-28,East,Mini Excavator,0.2706154722010903,0.26900041254837825,0.27127237458319403
2026-01-28,East,Skid Steer Loader,0.27782451501903377,0.2493467647048057,0.2531729351765076
2026-01-28,East,Telehandler,0.20994696668059015,0.20074188408315546,0.22186103742114224
2026-01-28,East,Dump Truck,0.19331923377796234,0.20286728141015917,0.21294017651259925
2026-01-28,East,Concrete Mixer,0.20228588268069694,0.22370008370851258,0.21016467853066556
2026-01-28,West,Mini Excavator,0.2709858457078651,0.25309512558245856,0.2831370801393945
2026-01-28,West,Skid Steer Loader,0.2676111373667618,0.260549676268053,0.2592697820532758
2026-01-28,West,Telehandler,0.2513559342767753,0.2695227478564723,0.24232590452405145
2026-01-28,West,Dump Truck,0.25245978080424236,0.2521327000490223,0.21654898433140815
2026-01-28,West,Concrete Mixer,0.22978893728832098,0.1885412216616859,0.20266693729657975
2026-01-29,North,Mini Excavator,0.21950640467496055,0.25435381500593807,0.23934315845876417
2026-01-29,North,Skid Steer Loader,0.19736583897358834,0.23750362019855398,0.22771387577446664
2026-01-29,North,Telehandler,0.2205099261432269,0.18246829625482378,0.21363421755098377
2026-01-29,North,Dump Truck,0.19797448061502615,0.14285018435490998,0.17560552751481934
2026-01-29,North,Concrete Mixer,0.14385819412159856,0.14134904704427279,0.16000629026134466
2026-01-29,South,Mini Excavator,0.3157629775667925,0.29226275110201505,0.31932488504345463
2026-01-29,South,Skid Steer Loader,0.2915830516904705,0.30198293296938206,0.2929998097140233
2026-01-29,South,Telehandler,0.2666978911797761,0.2722487642464054,0.2809702836776747
2026-01-29,South,Dump Truck,0.24712280563423003,0.2550378554058234,0.2589504124584211
2026-01-29,South,Concrete Mixer,0.22172017626767782,0.20507764698260075,0.2493371792209378
2026-01-29,East,Mini Excavator,0.28350538871937386,0.26900041254837825,0.27127237458319403
2026-01-29,East,Skid Steer Loader,0.27066407259852326,0.2493467647048057,0.2531729351765076
2026-01-29,East,Telehandler,0.22577153583492104,0.20074188408315546,0.22186103742114224
2026-01-29,East,Dump Truck,0.2236834092091223,0.20286728141015917,0.21294017651259925
2026-01-29,East,Concrete Mixer,0.21478395913149012,0.22370008370851258,0.21016467853066556
2026-01-29,West,Mini Excavator,0.27457826700366406,0.25309512558245856,0.2831370801393945
2026-01-29,West,Skid Steer Loader,0.2734643555446873,0.260549676268053,0.2592697820532758
2026-01-29,West,Telehandler,0.24336563116838958,0.2695227478564723,0.24232590452405145
2026-01-29,West,Dump Truck,0.24313453376942143,0.2521327000490223,0.21654898433140815
2026-01-29,West,Concrete Mixer,0.21567037659749075,0.1885412216616859,0.20266693729657975
2026-01-30,North,Mini Excavator,0.25633885846631893,0.25435381500593807,0.23934315845876417
2026-01-30,North,Skid Steer Loader,0.2435263555073581,0.23750362019855398,0.22771387577446664
2026-01-30,North,Telehandler,0.21108835290820624,0.18246829625482378,0.21363421755098377
2026-01-30,North,Dump Truck,0.18378910261366163,0.14285018435490998,0.17560552751481934
2026-01-30,North,Concrete Mixer,0.17750260730631087,0.14134904704427279,0.16000629026134466
2026-01-30,South,Mini Excavator,0.3152735933842219,0.29226275110201505,0.31932488504345463
2026-01-30,South,Skid Steer Loader,0.2825092962118845,0.30198293296938206,0.2929998097140233
2026-01-30,South,Telehandler,0.23401660680124226,0.2722487642464054,0.2809702836776747
2026-01-30,South,Dump Truck,0.24722187255113703,0.2550378554058234,0.2589504124584211
2026-01-30,South,Concrete Mixer,0.26633876256143163,0.20507764698260075,0.2493371792209378
2026-01-30,East,Mini Excavator,0.2740898745865964,0.26900041254837825,0.27127237458319403
2026-01-30,East,Skid Steer Loader,0.26187871151537556,0.2493467647048057,0.2531729351765076
2026-01-30,East,Telehandler,0.24180290616513844,0.20074188408315546,0.22186103742114224
2026-01-30,East,Dump Truck,0.19531434634245923,0.20286728141015917,0.21294017651259925
2026-01-30,East,Concrete Mixer,0.19646849111196607,0.22370008370851258,0.21016467853066556
2026-01-30,West,Mini Excavator,0.28732553202365246,0.25309512558245856,0.2831370801393945
2026-01-30,West,Skid Steer Loader,0.25204184622037035,0.260549676268053,0.2592697820532758
2026-01-30,West,Telehandler,0.2543347107032841,0.2695227478564723,0.24232590452405145
2026-01-30,West,Dump Truck,0.23380536651024353,0.2521327000490223,0.21654898433140815
2026-01-30,West,Concrete Mixer,0.23150458144379527,0.1885412216616859,0.20266693729657975
2026-02-02,North,Mini Excavator,0.2585612112146962,0.2506006773208239,0.28354607954184174
2026-02-02,North,Skid Steer Loader,0.2744770811490774,0.2585756995859365,0.251085675489395
2026-02-02,North,Telehandler,0.2277237587974896,0.2330103552345423,0.23541723953129862
2026-02-02,North,Dump Truck,0.2247200339520912,0.21294460058283554,0.20081525922785887
2026-02-02,North,Concrete Mixer,0.20153951690405214,0.19170950946484852,0.20327111598964342
2026-02-02,South,Mini Excavator,0.3530549739324326,0.31440326560887155,0.34735121051775897
2026-02-02,South,Skid Steer Loader,0.3340641853164125,0.3125692489203839,0.3423919033604972
2026-02-02,South,Telehandler,0.30428765975470706,0.31806695111267214,0.28022220082540417
2026-02-02,South,Dump Truck,0.27390337890173155,0.2818543545403666,0.26314591656114233
2026-02-02,South,Concrete Mixer,0.2766119085256427,0.2794009216206454,0.27256461095865514
2026-02-02,East,Mini Excavator,0.31232660564315445,0.2875607384506272,0.2696113202390271
2026-02-02,East,Skid Steer Loader,0.2904999631494478,0.25844001312940557,0.29274197089213116
2026-02-02,East,Telehandler,0.29302203090083206,0.2711406024275695,0.2574957544892637
2026-02-02,East,Dump Truck,0.24888350787977256,0.24244085659298717,0.2404439402973066
2026-02-02,East,Concrete Mixer,0.25674109291457403,0.23389523307798568,0.23590165039645059
2026-02-02,West,Mini Excavator,0.35155562062958184,0.33250080839177615,0.32736421514188385
2026-02-02,West,Skid Steer Loader,0.28020446925639503,0.27421498666149013,0.29750755029113934
2026-02-02,West,Telehandler,0.2968818546840862,0.2849261959597682,0.2934459355091347
2026-02-02,West,Dump Truck,0.25157914756068567,0.28033802667470575,0.24250644874033706
2026-02-02,West,Concrete Mixer,0.24954678260937693,0.22886621853806896,0.2504068374936493
2026-02-03,North,Mini Excavator,0.26685434251859136,0.2506006773208239,0.28354607954184174
2026-02-03,North,Skid Steer Loader,0.2574480463690749,0.2585756995859365,0.251085675489395
2026-02-03,North,Telehandler,0.2192917421667857,0.2330103552345423,0.23541723953129862
2026-02-03,North,Dump Truck,0.21860410617143664,0.21294460058283554,0.20081525922785887
2026-02-03,North,Concrete Mixer,0.19244031979722825,0.19170950946484852,0.20327111598964342
2026-02-03,South,Mini Excavator,0.3275251312458367,0.31440326560887155,0.34735121051775897
2026-02-03,South,Skid Steer Loader,0.2918594202833692,0.3125692489203839,0.3423919033604972
2026-02-03,South,Telehandler,0.3018856072546446,0.31806695111267214,0.28022220082540417
2026-02-03,South,Dump Truck,0.2575524935561915,0.2818543545403666,0.26314591656114233
2026-02-03,South,Concrete Mixer,0.2597681206949817,0.2794009216206454,0.27256461095865514
2026-02-03,East,Mini Excavator,0.28748553397111676,0.2875607384506272,0.2696113202390271
2026-02-03,East,Skid Steer Loader,0.29993039939173555,0.25844001312940557,0.29274197089213116
2026-02-03,East,Telehandler,0.2790338393446264,0.2711406024275695,0.2574957544892637
2026-02-03,East,Dump Truck,0.2647026602609799,0.24244085659298717,0.2404439402973066
2026-02-03,East,Concrete Mixer,0.23817421733996622,0.23389523307798568,0.23590165039645059
2026-02-03,West,Mini Excavator,0.32423963457451777,0.33250080839177615,0.32736421514188385
2026-02-03,West,Skid Steer Loader,0.30815180342434495,0.27421498666149013,0.29750755029113934
2026-02-03,West,Telehandler,0.28512833977607827,0.2849261959597682,0.2934459355091347
2026-02-03,West,Dump Truck,0.271820151704097,0.28033802667470575,0.24250644874033706
2026-02-03,West,Concrete Mixer,0.2554834608055288,0.22886621853806896,0.2504068374936493
2026-02-04,North,Mini Excavator,0.2683544616512828,0.2506006773208239,0.28354607954184174
2026-02-04,North,Skid Steer Loader,0.24551997621135874,0.2585756995859365,0.251085675489395
2026-02-04,North,Telehandler,0.22678744188338487,0.2330103552345423,0.23541723953129862
2026-02-04,North,Dump Truck,0.19785873714450963,0.21294460058283554,0.20081525922785887
2026-02-04,North,Concrete Mixer,0.20459930044091712,0.19170950946484852,0.20327111598964342
2026-02-04,South,Mini Excavator,0.33477020965460474,0.31440326560887155,0.34735121051775897
2026-02-04,South,Skid Steer Loader,0.3360479566393927,0.3125692489203839,0.3423919033604972
2026-02-04,South,Telehandler,0.3087058497070447,0.31806695111267214,0.28022220082540417
2026-02-04,South,Dump Truck,0.2800590951283763,0.2818543545403666,0.26314591656114233
2026-02-04,South,Concrete Mixer,0.2711728818542312,0.2794009216206454,0.27256461095865514
2026-02-04,East,Mini Excavator,0.2848903882067486,0.2875607384506272,0.2696113202390271
2026-02-04,East,Skid Steer Loader,0.285023801382458,0.25844001312940557,0.29274197089213116
2026-02-04,East,Telehandler,0.27754322626748607,0.2711406024275695,0.2574957544892637
2026-02-04,East,Dump Truck,0.25926749069071764,0.24244085659298717,0.2404439402973066
2026-02-04,East,Concrete Mixer,0.23506930740647225,0.23389523307798568,0.23590165039645059
2026-02-04,West,Mini Excavator,0.33014229351463015,0.33250080839177615,0.32736421514188385
2026-02-04,West,Skid Steer Loader,0.3014491245423156,0.27421498666149013,0.29750755029113934
2026-02-04,West,Telehandler,0.31133269211522524,0.2849261959597682,0.2934459355091347
2026-02-04,West,Dump Truck,0.2793599934038436,0.28033802667470575,0.24250644874033706
2026-02-04,West,Concrete Mixer,0.2432480029605967,0.22886621853806896,0.2504068374936493
2026-02-05,North,Mini Excavator,0.2539110603692347,0.2506006773208239,0.28354607954184174
2026-02-05,North,Skid Steer Loader,0.2711902475411016,0.2585756995859365,0.251085675489395
2026-02-05,North,Telehandler,0.24261293273852708,0.2330103552345423,0.23541723953129862
2026-02-05,North,Dump Truck,0.2033541111690791,0.21294460058283554,0.20081525922785887
2026-02-05,North,Concrete Mixer,0.22979639854527362,0.19170950946484852,0.20327111598964342
2026-02-05,South,Mini Excavator,0.34214237182596896,0.31440326560887155,0.34735121051775897
2026-02-05,South,Skid Steer Loader,0.29481414304142384,0.3125692489203839,0.3423919033604972
2026-02-05,South,Telehandler,0.2789410075167607,0.31806695111267214,0.28022220082540417
2026-02-05,South,Dump Truck,0.3090614667360313,0.2818543545403666,0.26314591656114233
2026-02-05,South,Concrete Mixer,0.26561694044244294,0.2794009216206454,0.27256461095865514
2026-02-05,East,Mini Excavator,0.3086416667526384,0.2875607384506272,0.2696113202390271
2026-02-05,East,Skid Steer Loader,0.2730086328326539,0.25844001312940557,0.29274197089213116
2026-02-05,East,Telehandler,0.274482730596186,0.2711406024275695,0.2574957544892637
2026-02-05,East,Dump Truck,0.23614110356114232,0.24244085659298717,0.2404439402973066
2026-02-05,East,Concrete Mixer,0.2035203245633948,0.23389523307798568,0.23590165039645059
2026-02-05,West,Mini Excavator,0.3208842554436812,0.33250080839177615,0.32736421514188385
2026-02-05,West,Skid Steer Loader,0.30670320387081235,0.27421498666149013,0.29750755029113934
2026-02-05,West,Telehandler,0.28088786356548995,0.2849261959597682,0.2934459355091347
2026-02-05,West,Dump Truck,0.2607791260526591,0.28033802667470575,0.24250644874033706
2026-02-05,West,Concrete Mixer,0.23074298935969484,0.22886621853806896,0.2504068374936493
2026-02-06,North,Mini Excavator,0.2727456154046512,0.2506006773208239,0.28354607954184174
2026-02-06,North,Skid Steer Loader,0.24567520763481393,0.2585756995859365,0.251085675489395
2026-02-06,North,Telehandler,0.22325402104864275,0.2330103552345423,0.23541723953129862
2026-02-06,North,Dump Truck,0.21976292173628328,0.21294460058283554,0.20081525922785887
2026-02-06,North,Concrete Mixer,0.19797979281358388,0.19170950946484852,0.20327111598964342
2026-02-06,South,Mini Excavator,0.3234328147142797,0.31440326560887155,0.34735121051775897
2026-02-06,South,Skid Steer Loader,0.33539051473705667,0.3125692489203839,0.3423919033604972
2026-02-06,South,Telehandler,0.2727004019716942,0.31806695111267214,0.28022220082540417
2026-02-06,South,Dump Truck,0.28082788312823986,0.2818543545403666,0.26314591656114233
2026-02-06,South,Concrete Mixer,0.2564711984071281,0.2794009216206454,0.27256461095865514
2026-02-06,East,Mini Excavator,0.29055909899476995,0.2875607384506272,0.2696113202390271
2026-02-06,East,Skid Steer Loader,0.2992366253460234,0.25844001312940557,0.29274197089213116
2026-02-06,East,Telehandler,0.2659774268620787,0.2711406024275695,0.2574957544892637
2026-02-06,East,Dump Truck,0.24247078258761126,0.24244085659298717,0.2404439402973066
2026-02-06,East,Concrete Mixer,0.1913484972483754,0.23389523307798568,0.23590165039645059
2026-02-06,West,Mini Excavator,0.31725558246546814,0.33250080839177615,0.32736421514188385
2026-02-06,West,Skid Steer Loader,0.3137869454210773,0.27421498666149013,0.29750755029113934
2026-02-06,West,Telehandler,0.28277833315419393,0.2849261959597682,0.2934459355091347
2026-02-06,West,Dump Truck,0.2839858962714096,0.28033802667470575,0.24250644874033706
2026-02-06,West,Concrete Mixer,0.2537099881341554,0.22886621853806896,0.2504068374936493
2026-02-09,North,Mini Excavator,0.26280173545986624,0.2591440663906616,0.28354607954184174
2026-02-09,North,Skid Steer Loader,0.2270870475969048,0.276933924483699,0.251085675489395
2026-02-09,North,Telehandler,0.21357161432517768,0.19609254530009554,0.23541723953129862
2026-02-09,North,Dump Truck,0.22712109746535664,0.196867444656097,0.20081525922785887
2026-02-09,North,Concrete Mixer,0.21106124751304925,0.22382361684825475,0.20327111598964342
2026-02-09,South,Mini Excavator,0.3428078061119378,0.3550305681225986,0.34735121051775897
2026-02-09,South,Skid Steer Loader,0.3285527490844552,0.3062270147743919,0.3423919033604972
2026-02-09,South,Telehandler,0.3029919534741008,0.28094846553045044,0.28022220082540417
2026-02-09,South,Dump Truck,0.26092509024010074,0.22497978939515703,0.26314591656114233
2026-02-09,South,Concrete Mixer,0.26098214229850536,0.31120251592302467,0.27256461095865514
2026-02-09,East,Mini Excavator,0.3163148560158647,0.3105176121654358,0.2696113202390271
2026-02-09,East,Skid Steer Loader,0.2761621895995826,0.2749026575740661,0.29274197089213116
2026-02-09,East,Telehandler,0.25272702161379007,0.2616019940088409,0.2574957544892637
2026-02-09,East,Dump Truck,0.24857089177270902,0.2747914324525567,0.2404439402973066
2026-02-09,East,Concrete Mixer,0.2443612355872903,0.23994224949768056,0.23590165039645059
2026-02-09,West,Mini Excavator,0.35399057582115157,0.31499856190462083,0.32736421514188385
2026-02-09,West,Skid Steer Loader,0.2980233345702777,0.2803096724109054,0.29750755029113934
2026-02-09,West,Telehandler,0.28323565000683915,0.2609232122186328,0.2934459355091347
2026-02-09,West,Dump Truck,0.2767179288429684,0.20704525909403887,0.24250644874033706
2026-02-09,West,Concrete Mixer,0.2438072445981019,0.2525151066741529,0.2504068374936493
2026-02-10,North,Mini Excavator,0.26410389694786257,0.2591440663906616,0.28354607954184174
2026-02-10,North,Skid Steer Loader,0.25121019200850836,0.276933924483699,0.251085675489395
2026-02-10,North,Telehandler,0.23018548949170287,0.19609254530009554,0.23541723953129862
2026-02-10,North,Dump Truck,0.1927379870917195,0.196867444656097,0.20081525922785887
2026-02-10,North,Concrete Mixer,0.18819989688355468,0.22382361684825475,0.20327111598964342
2026-02-10,South,Mini Excavator,0.337849808737552,0.3550305681225986,0.34735121051775897
2026-02-10,South,Skid Steer Loader,0.34056261400430043,0.3062270147743919,0.3423919033604972
2026-02-10,South,Telehandler,0.2872850370126644,0.28094846553045044,0.28022220082540417
2026-02-10,South,Dump Truck,0.28100539722590223,0.22497978939515703,0.26314591656114233
2026-02-10,South,Concrete Mixer,0.2682039193802473,0.31120251592302467,0.27256461095865514
2026-02-10,East,Mini Excavator,0.30111047329995977,0.3105176121654358,0.2696113202390271
2026-02-10,East,Skid Steer Loader,0.29875677678423523,0.2749026575740661,0.29274197089213116
2026-02-10,East,Telehandler,0.25495936900370875,0.2616019940088409,0.2574957544892637
2026-02-10,East,Dump Truck,0.26184857864131916,0.2747914324525567,0.2404439402973066
2026-02-10,East,Concrete Mixer,0.23092926697405014,0.23994224949768056,0.23590165039645059
2026-02-10,West,Mini Excavator,0.31710905117336585,0.31499856190462083,0.32736421514188385
2026-02-10,West,Skid Steer Loader,0.300231014098342,0.2803096724109054,0.29750755029113934
2026-02-10,West,Telehandler,0.3166482654742909,0.2609232122186328,0.2934459355091347
2026-02-10,West,Dump Truck,0.2588489713592843,0.20704525909403887,0.24250644874033706
2026-02-10,West,Concrete Mixer,0.23804094873982498,0.2525151066741529,0.2504068374936493
2026-02-11,North,Mini Excavator,0.2828746010317204,0.2591440663906616,0.28354607954184174
2026-02-11,North,Skid Steer Loader,0.2508816139544858,0.276933924483699,0.251085675489395
2026-02-11,North,Telehandler,0.25117434337431493,0.19609254530009554,0.23541723953129862
2026-02-11,North,Dump Truck,0.20145416404446198,0.196867444656097,0.20081525922785887
2026-02-11,North,Concrete Mixer,0.19361247618685917,0.22382361684825475,0.20327111598964342
2026-02-11,South,Mini Excavator,0.35962887443158476,0.3550305681225986,0.34735121051775897
2026-02-11,South,Skid Steer Loader,0.32759853573655223,0.3062270147743919,0.3423919033604972
2026-02-11,South,Telehandler,0.28796347635911973,0.28094846553045044,0.28022220082540417
2026-02-11,South,Dump Truck,0.2603821732871079,0.22497978939515703,0.26314591656114233
2026-02-11,South,Concrete Mixer,0.25943299950931875,0.31120251592302467,0.27256461095865514
2026-02-11,East,Mini Excavator,0.27741163154695636,0.3105176121654358,0.2696113202390271
2026-02-11,East,Skid Steer Loader,0.2513140909909476,0.2749026575740661,0.29274197089213116
2026-02-11,East,Telehandler,0.26907475467117853,0.2616019940088409,0.2574957544892637
2026-02-11,East,Dump Truck,0.24183133145513855,0.2747914324525567,0.2404439402973066
2026-02-11,East,Concrete Mixer,0.24085290988165814,0.23994224949768056,0.23590165039645059
2026-02-11,West,Mini Excavator,0.31386106397642943,0.31499856190462083,0.32736421514188385
2026-02-11,West,Skid Steer Loader,0.3113821620293035,0.2803096724109054,0.29750755029113934
2026-02-11,West,Telehandler,0.280154001912726,0.2609232122186328,0.2934459355091347
2026-02-11,West,Dump Truck,0.2410123275130038,0.20704525909403887,0.24250644874033706
2026-02-11,West,Concrete Mixer,0.2256231956097517,0.2525151066741529,0.2504068374936493
2026-02-12,North,Mini Excavator,0.24466314308944864,0.2591440663906616,0.28354607954184174
2026-02-12,North,Skid Steer Loader,0.22102556190930672,0.276933924483699,0.251085675489395
2026-02-12,North,Telehandler,0.2418221209164696,0.19609254530009554,0.23541723953129862
2026-02-12,North,Dump Truck,0.17949965625932554,0.196867444656097,0.20081525922785887
2026-02-12,North,Concrete Mixer,0.18040555498270588,0.22382361684825475,0.20327111598964342
2026-02-12,South,Mini Excavator,0.3251983876660235,0.3550305681225986,0.34735121051775897
2026-02-12,South,Skid Steer Loader,0.3338487140830496,0.3062270147743919,0.3423919033604972
2026-02-12,South,Telehandler,0.2904572021228798,0.28094846553045044,0.28022220082540417
2026-02-12,South,Dump Truck,0.27469607576961175,0.22497978939515703,0.26314591656114233
2026-02-12,South,Concrete Mixer,0.2817936736317299,0.31120251592302467,0.27256461095865514
2026-02-12,East,Mini Excavator,0.3148969341151517,0.3105176121654358,0.2696113202390271
2026-02-12,East,Skid Steer Loader,0.25206805895626827,0.2749026575740661,0.29274197089213116
2026-02-12,East,Telehandler,0.2873071131025503,0.2616019940088409,0.2574957544892637
2026-02-12,East,Dump Truck,0.24768333879556736,0.2747914324525567,0.2404439402973066
2026-02-12,East,Concrete Mixer,0.21566409041411289,0.23994224949768056,0.23590165039645059
2026-02-12,West,Mini Excavator,0.30517810928718236,0.31499856190462083,0.32736421514188385
2026-02-12,West,Skid Steer Loader,0.3084067969130456,0.2803096724109054,0.29750755029113934
2026-02-12,West,Telehandler,0.2718720724593594,0.2609232122186328,0.2934459355091347
2026-02-12,West,Dump Truck,0.24559489129955994,0.20704525909403887,0.24250644874033706
2026-02-12,West,Concrete Mixer,0.2557102959243893,0.2525151066741529,0.2504068374936493
2026-02-13,North,Mini Excavator,0.2886920815360591,0.2591440663906616,0.28354607954184174
2026-02-13,North,Skid Steer Loader,0.24854103940796712,0.276933924483699,0.251085675489395
2026-02-13,North,Telehandler,0.22289245196078794,0.19609254530009554,0.23541723953129862
2026-02-13,North,Dump Truck,0.21894022594139614,0.196867444656097,0.20081525922785887
2026-02-13,North,Concrete Mixer,0.21006553380334142,0.22382361684825475,0.20327111598964342
2026-02-13,South,Mini Excavator,0.36662214323071335,0.3550305681225986,0.34735121051775897
2026-02-13,South,Skid Steer Loader,0.3151143838493243,0.3062270147743919,0.3423919033604972
2026-02-13,South,Telehandler,0.2957619678985723,0.28094846553045044,0.28022220082540417
2026-02-13,South,Dump Truck,0.29269275656901905,0.22497978939515703,0.26314591656114233
2026-02-13,South,Concrete Mixer,0.2674723185551648,0.31120251592302467,0.27256461095865514
2026-02-13,East,Mini Excavator,0.3100189340339866,0.3105176121654358,0.2696113202390271
2026-02-13,East,Skid Steer Loader,0.27511928146943165,0.2749026575740661,0.29274197089213116
2026-02-13,East,Telehandler,0.22292158252121336,0.2616019940088409,0.2574957544892637
2026-02-13,East,Dump Truck,0.2144736753960597,0.2747914324525567,0.2404439402973066
2026-02-13,East,Concrete Mixer,0.22136489173149315,0.23994224949768056,0.23590165039645059
